Navigate,AccountAliasName,OrgnztnNumber,BusinessNatureCode,OrgnztnName,ISOCountryCode,ISOLanguageCode,OrgnztnStatusCode,OrgnztnClasscode,UplinePlatinumOrgnztnNumber,UplineSponsorOrgnztnNumber,HostUpdateDatetime,DeletedRowFlag,PaymentModeCode,UserTypeCode,FirstName,MiddleName,LastName,SuffixName,PreferredFirstName,BirthDate,EthnicityCode,GenderCode,MinorFlag,MaritalStatusCode,ChildrenQuantity,TaxFlag,PrimaryUserFlag,AuditCreateDatetime,AuditUpdateDatetime,AuditUserIdentifier
,,4505343,BusinessOwner,AMWAY 4505343  ABO 4505343,SI,SL,ActiveStatus,SilverSponsorClassCode,4502013,4510935,2/5/2013 17:29,FALSE,,LegalEntity,,,AMWAY 4505343,,,1/1/1910 0:00,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:29,WEB01-QA\CMNQF24
,,4512347,BusinessOwner,AMWAY 4512347  ABO 4512347,SI,SL,ActiveStatus,PlatinumClassCode,4503071,4503071,2/5/2013 17:14,FALSE,,Applicant1,ABO 4512347,,AMWAY 4512347,,,6/7/1966 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4512347,BusinessOwner,AMWAY 4512347  ABO 4512347,SI,SL,ActiveStatus,PlatinumClassCode,4503071,4503071,2/5/2013 17:14,FALSE,,Applicant2,ABO 4512347,,AMWAY 4512347,,,3/8/1962 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4512347,BusinessOwner,AMWAY 4512347  ABO 4512347,SI,SL,ActiveStatus,PlatinumClassCode,4503071,4503071,2/5/2013 17:14,FALSE,,LegalEntity,,,AMWAY 4512347,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4710272,BusinessOwner,PETE STORITVE MARJANCA PETEJAN S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4527198,4611841,1/8/2013 22:09,FALSE,,Applicant1,ABO 4710272,,PETEJAN,,,4/6/1952 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:55,1/8/2013 16:55,WEB01-QA\CMNQF24
,,4710272,BusinessOwner,PETE STORITVE MARJANCA PETEJAN S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4527198,4611841,1/8/2013 22:09,FALSE,,LegalEntity,ABO 4710272,,PETE STORITVE MARJANCA,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:55,1/8/2013 16:55,WEB01-QA\CMNQF24
,,5310248,BusinessOwner,AMWAY 5310248  ABO 5310248,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5300119,2/5/2013 17:14,FALSE,,Applicant1,ABO 5310248,,AMWAY 5310248,,,10/2/1959 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 17:07,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5310248,BusinessOwner,AMWAY 5310248  ABO 5310248,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5300119,2/5/2013 17:14,FALSE,,Applicant2,ABO 5310248,,AMWAY 5310248,,,11/30/1961 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 17:07,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5310248,BusinessOwner,AMWAY 5310248  ABO 5310248,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5300119,2/5/2013 17:14,FALSE,,LegalEntity,,,AMWAY 5310248,,,1/1/1910 0:00,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 17:07,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5338948,BusinessOwner,TATJANA POTOČNIK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,5330891,5334677,1/8/2013 23:57,FALSE,,Applicant1,ABO 5338948,,POTOČNIK,,,10/2/1968 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 18:48,1/8/2013 18:48,WEB01-QA\CMNQF24
,,5338948,BusinessOwner,TATJANA POTOČNIK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,5330891,5334677,1/8/2013 23:57,FALSE,,LegalEntity,,,TATJANA POTOČNIK S.P.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 18:48,1/8/2013 18:48,WEB01-QA\CMNQF24
,,4509697,BusinessOwner,AMWAY 4509697  ABO 4509697,SI,SL,ActiveStatus,PlatinumClassCode,4502013,4503166,2/5/2013 17:17,FALSE,,Applicant1,ABO 4509697,,AMWAY 4509697,,,2/27/1946 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,2/5/2013 11:17,WEB01-QA\CMNQF24
,,4509697,BusinessOwner,AMWAY 4509697  ABO 4509697,SI,SL,ActiveStatus,PlatinumClassCode,4502013,4503166,2/5/2013 17:17,FALSE,,LegalEntity,ABO 4509697,,AMWAY 4509697,,,1/1/1910 0:00,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:17,WEB01-QA\CMNQF24
,,4518281,BusinessOwner,AMWAY 4518281  ABO 4518281,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,4514925,2/5/2013 17:14,FALSE,,Applicant1,ABO 4518281,,AMWAY 4518281,,,12/26/1974 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4518281,BusinessOwner,AMWAY 4518281  ABO 4518281,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,4514925,2/5/2013 17:14,FALSE,,Applicant2,ABO 4518281,,AMWAY 4518281,,,1/1/1910 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4518281,BusinessOwner,AMWAY 4518281  ABO 4518281,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,4514925,2/5/2013 17:14,FALSE,,LegalEntity,,,AMWAY 4518281,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4986966,BusinessOwner,TOMAŽ BRANK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4502005,4677063,1/8/2013 22:13,FALSE,,Applicant1,ABO 4986966,,BRANK,,,3/30/1974 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:58,1/8/2013 16:58,WEB01-QA\CMNQF24
,,4986966,BusinessOwner,TOMAŽ BRANK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4502005,4677063,1/8/2013 22:13,FALSE,,Applicant2,ABO 4986966,,BRANK,,,1/1/1910 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 16:58,1/8/2013 16:58,WEB01-QA\CMNQF24
,,4986966,BusinessOwner,TOMAŽ BRANK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4502005,4677063,1/8/2013 22:13,FALSE,,LegalEntity,,,TOMAŽ BRANK S.P.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:58,1/8/2013 16:58,WEB01-QA\CMNQF24
,,5338411,BusinessOwner,AMWAY 5338411  ABO 5338411,SI,SL,ActiveStatus,AssociateIBOClassCode,4629199,4973038,2/5/2013 17:13,FALSE,,Applicant1,ABO 5338411,,AMWAY 5338411,,,9/22/1976 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 19:04,2/5/2013 11:13,WEB01-QA\CMNQF24
,,5338411,BusinessOwner,AMWAY 5338411  ABO 5338411,SI,SL,ActiveStatus,AssociateIBOClassCode,4629199,4973038,2/5/2013 17:13,FALSE,,LegalEntity,,,AMWAY 5338411,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 19:04,2/5/2013 11:13,WEB01-QA\CMNQF24
,,4515441,BusinessOwner,S TEAM - SVETOVANJE HAJDINJAHAJDINJAK SREČKA S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4502013,4512985,1/8/2013 22:05,FALSE,,Applicant1,ABO 4515441,,HAJDINJAK,,,3/18/1948 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4515441,BusinessOwner,S TEAM - SVETOVANJE HAJDINJAHAJDINJAK SREČKA S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4502013,4512985,1/8/2013 22:05,FALSE,,Applicant2,ABO 4515441,,HAJDINJAK,,,4/2/1947 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4515441,BusinessOwner,S TEAM - SVETOVANJE HAJDINJAHAJDINJAK SREČKA S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4502013,4512985,1/8/2013 22:05,FALSE,,LegalEntity,ABO 4515441,,S TEAM - SVETOVANJE HAJDINJA,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4520114,BusinessOwner,ATEL  D.O.O,SI,SL,ActiveStatus,AssociateIBOClassCode,4508835,4518644,1/8/2013 22:05,FALSE,,Applicant1,ABO 4520114,,MARKUN,,,6/10/1957 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4520114,BusinessOwner,ATEL  D.O.O,SI,SL,ActiveStatus,AssociateIBOClassCode,4508835,4518644,1/8/2013 22:05,FALSE,,Applicant2,ABO 4520114,,MARKUN,,,1/1/1910 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4520114,BusinessOwner,ATEL  D.O.O,SI,SL,ActiveStatus,AssociateIBOClassCode,4508835,4518644,1/8/2013 22:05,FALSE,,LegalEntity,,,ATEL  D.O.O,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4527126,BusinessOwner,LES DESIGN D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4502005,4502005,1/8/2013 22:05,FALSE,,Applicant1,ABO 4527126,,STRNIŠA,,,11/2/1957 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4527126,BusinessOwner,LES DESIGN D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4502005,4502005,1/8/2013 22:05,FALSE,,LegalEntity,,,LES DESIGN D.O.O.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4614300,BusinessOwner,ČERNJAK JOŽICA S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4500889,4500864,1/8/2013 22:06,FALSE,,Applicant1,ABO 4614300,,ČERNJAK,,,2/21/1971 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:53,1/8/2013 16:53,WEB01-QA\CMNQF24
,,4614300,BusinessOwner,ČERNJAK JOŽICA S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4500889,4500864,1/8/2013 22:06,FALSE,,LegalEntity,,,ČERNJAK JOŽICA S.P.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:53,1/8/2013 16:53,WEB01-QA\CMNQF24
,,4617664,BusinessOwner,OBI.R&P.NET PETRA KOVAČEVIĆ S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4518165,4525760,1/8/2013 22:06,FALSE,,Applicant1,ABO 4617664,,KOVAČEVIĆ,,,7/8/1955 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:53,1/8/2013 16:53,WEB01-QA\CMNQF24
,,4617664,BusinessOwner,OBI.R&P.NET PETRA KOVAČEVIĆ S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4518165,4525760,1/8/2013 22:06,FALSE,,Applicant2,ABO 4617664,,KOVAČEVIĆ,,,10/10/1954 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:53,1/8/2013 16:53,WEB01-QA\CMNQF24
,,4617664,BusinessOwner,OBI.R&P.NET PETRA KOVAČEVIĆ S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4518165,4525760,1/8/2013 22:06,FALSE,,LegalEntity,ABO 4617664,,OBI.R&P.NET PETRA KOVAČEVIĆ,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:53,1/8/2013 16:53,WEB01-QA\CMNQF24
,,4796550,BusinessOwner,VODOPIVEC ALENKA S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4740809,4740809,1/8/2013 22:12,FALSE,,Applicant1,ABO 4796550,,VODOPIVEC,,,9/20/1971 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:57,1/8/2013 16:57,WEB01-QA\CMNQF24
,,4796550,BusinessOwner,VODOPIVEC ALENKA S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4740809,4740809,1/8/2013 22:12,FALSE,,Applicant2,ABO 4796550,,VODOPIVEC,,,3/12/1968 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:57,1/8/2013 16:57,WEB01-QA\CMNQF24
,,4796550,BusinessOwner,VODOPIVEC ALENKA S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4740809,4740809,1/8/2013 22:12,FALSE,,LegalEntity,,,VODOPIVEC ALENKA S.P.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:57,1/8/2013 16:57,WEB01-QA\CMNQF24
,,4986435,BusinessOwner,ZRIM-KO  D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4523174,4681487,1/8/2013 22:14,FALSE,,Applicant1,ABO 4986435,,ZRIMŠEK,,,10/30/1958 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:59,1/8/2013 16:59,WEB01-QA\CMNQF24
,,4986435,BusinessOwner,ZRIM-KO  D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4523174,4681487,1/8/2013 22:14,FALSE,,Applicant2,ABO 4986435,,PETEK,,,1/1/1910 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:59,1/8/2013 16:59,WEB01-QA\CMNQF24
,,4986435,BusinessOwner,ZRIM-KO  D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4523174,4681487,1/8/2013 22:14,FALSE,,LegalEntity,,,ZRIM-KO  D.O.O.,,,1/1/1910 0:00,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:59,1/8/2013 16:59,WEB01-QA\CMNQF24
,,4517351,BusinessOwner,PRAPROTNIK BOJAN S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4511423,4511423,1/8/2013 22:05,FALSE,,Applicant1,ABO 4517351,,PRAPROTNIK,,,4/20/1955 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4517351,BusinessOwner,PRAPROTNIK BOJAN S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4511423,4511423,1/8/2013 22:05,FALSE,,Applicant2,ABO 4517351,,PRAPROTNIK,,,9/27/1961 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4517351,BusinessOwner,PRAPROTNIK BOJAN S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4511423,4511423,1/8/2013 22:05,FALSE,,LegalEntity,,,PRAPROTNIK BOJAN S.P.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4633593,BusinessOwner,AMWAY 4633593  ABO 4633593,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,4621528,2/5/2013 17:14,FALSE,,Applicant1,ABO 4633593,,AMWAY 4633593,,,5/11/1968 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:53,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4633593,BusinessOwner,AMWAY 4633593  ABO 4633593,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,4621528,2/5/2013 17:14,FALSE,,Applicant2,ABO 4633593,,AMWAY 4633593,,,6/24/1961 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:53,2/5/2013 11:14,WEB01-QA\CMNQF24
,,4633593,BusinessOwner,AMWAY 4633593  ABO 4633593,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,4621528,2/5/2013 17:14,FALSE,,LegalEntity,,,AMWAY 4633593,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:53,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5301167,BusinessOwner,TANJA NAVERŠNIK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4523174,4761672,1/8/2013 22:16,FALSE,,Applicant1,ABO 5301167,,NAVERŠNIK,,,12/1/1972 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 17:01,1/8/2013 17:01,WEB01-QA\CMNQF24
,,5301167,BusinessOwner,TANJA NAVERŠNIK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4523174,4761672,1/8/2013 22:16,FALSE,,Applicant2,ABO 5301167,,NAVERŠNIK,,,12/1/1972 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 17:01,1/8/2013 17:01,WEB01-QA\CMNQF24
,,5301167,BusinessOwner,TANJA NAVERŠNIK S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4523174,4761672,1/8/2013 22:16,FALSE,,LegalEntity,,,TANJA NAVERŠNIK S.P.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 17:01,1/8/2013 17:01,WEB01-QA\CMNQF24
,,4505850,BusinessOwner,DIREKT MARKETING ANDREJ LJUBEC S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4502111,4502113,1/8/2013 22:04,FALSE,,Applicant1,ABO 4505850,,LJUBEC,,,11/24/1968 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4505850,BusinessOwner,DIREKT MARKETING ANDREJ LJUBEC S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4502111,4502113,1/8/2013 22:04,FALSE,,LegalEntity,ABO 4505850,,DIREKT MARKETING ANDREJ,,,,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4656916,BusinessOwner,ŠTEF-AN D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4505681,4632372,1/8/2013 22:07,FALSE,,Applicant1,ABO 4656916,,BAN,,,2/18/1965 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:54,1/8/2013 16:54,WEB01-QA\CMNQF24
,,4656916,BusinessOwner,ŠTEF-AN D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4505681,4632372,1/8/2013 22:07,FALSE,,Applicant2,ABO 4656916,,PAJNKIHER,,,3/28/1960 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 16:54,1/8/2013 16:54,WEB01-QA\CMNQF24
,,4656916,BusinessOwner,ŠTEF-AN D.O.O.,SI,SL,ActiveStatus,AssociateIBOClassCode,4505681,4632372,1/8/2013 22:07,FALSE,,LegalEntity,,,ŠTEF-AN D.O.O.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:54,1/8/2013 16:54,WEB01-QA\CMNQF24
,,5313040,BusinessOwner,AMWAY 5313040  ABO 5313040,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5308962,2/5/2013 17:14,FALSE,,Applicant1,ABO 5313040,,AMWAY 5313040,,,3/13/1984 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 17:04,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5313040,BusinessOwner,AMWAY 5313040  ABO 5313040,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5308962,2/5/2013 17:14,FALSE,,LegalEntity,,,AMWAY 5313040,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 17:04,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5333936,BusinessOwner,MAGNIFICUS,SI,SL,ActiveStatus,AssociateIBOClassCode,4505681,5326396,1/8/2013 23:19,FALSE,,Applicant1,ABO 5333936,,SEMRAJC,,,4/8/1971 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 17:59,1/8/2013 17:59,WEB01-QA\CMNQF24
,,5333936,BusinessOwner,MAGNIFICUS,SI,SL,ActiveStatus,AssociateIBOClassCode,4505681,5326396,1/8/2013 23:19,FALSE,,Applicant2,ABO 5333936,,KNEZ,,,4/18/1973 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 17:59,1/8/2013 17:59,WEB01-QA\CMNQF24
,,5333936,BusinessOwner,MAGNIFICUS,SI,SL,ActiveStatus,AssociateIBOClassCode,4505681,5326396,1/8/2013 23:19,FALSE,,LegalEntity,,,MAGNIFICUS,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 17:59,1/8/2013 17:59,WEB01-QA\CMNQF24
,,5309233,BusinessOwner,POLONA  KOČEVAR S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4502013,4520284,1/8/2013 22:26,FALSE,,Applicant1,ABO 5309233,,POLONA,,,7/7/1972 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 17:09,1/8/2013 17:09,WEB01-QA\CMNQF24
,,4508835,BusinessOwner,AMWAY 4508835  ABO 4508835,SI,SL,ActiveStatus,PlatinumClassCode,4509613,4509613,2/5/2013 17:30,FALSE,,Applicant1,ABO 4508835,,AMWAY 4508835,,,6/20/1973 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,2/5/2013 11:30,WEB01-QA\CMNQF24
,,4508835,BusinessOwner,AMWAY 4508835  ABO 4508835,SI,SL,ActiveStatus,PlatinumClassCode,4509613,4509613,2/5/2013 17:30,FALSE,,Applicant2,ABO 4508835,,AMWAY 4508835,,,9/20/1946 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:30,WEB01-QA\CMNQF24
,,4508835,BusinessOwner,AMWAY 4508835  ABO 4508835,SI,SL,ActiveStatus,PlatinumClassCode,4509613,4509613,2/5/2013 17:30,FALSE,,LegalEntity,,,AMWAY 4508835,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:30,WEB01-QA\CMNQF24
,,5314705,BusinessOwner,MILAN ALFONZ OSTRELIČ S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4676073,5309956,1/8/2013 22:25,FALSE,,Applicant1,ABO 5314705,,OSTRELIČ,,,11/27/1973 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 17:08,1/8/2013 17:08,WEB01-QA\CMNQF24
,,5314705,BusinessOwner,MILAN ALFONZ OSTRELIČ S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4676073,5309956,1/8/2013 22:25,FALSE,,Applicant2,ABO 5314705,,ČOTAR,,,10/15/1977 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 17:08,1/8/2013 17:08,WEB01-QA\CMNQF24
,,5314705,BusinessOwner,MILAN ALFONZ OSTRELIČ S.P,SI,SL,ActiveStatus,AssociateIBOClassCode,4676073,5309956,1/8/2013 22:25,FALSE,,LegalEntity,,,MILAN ALFONZ OSTRELIČ S.P,,,11/27/1973 0:00,,Male,FALSE,,0,FALSE,FALSE,1/8/2013 17:08,1/8/2013 17:08,WEB01-QA\CMNQF24
,,4502021,BusinessOwner,AMWAY 4502021  ABO 4502021,SI,SL,ActiveStatus,PlatinumClassCode,4502001,4502001,2/5/2013 17:12,FALSE,,Applicant1,ABO 4502021,,AMWAY 4502021,,,1/8/1953 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,2/5/2013 11:13,WEB01-QA\CMNQF24
,,4502021,BusinessOwner,AMWAY 4502021  ABO 4502021,SI,SL,ActiveStatus,PlatinumClassCode,4502001,4502001,2/5/2013 17:12,FALSE,,Applicant2,ABO 4502021,,AMWAY 4502021,,,5/4/1960 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,2/5/2013 11:13,WEB01-QA\CMNQF24
,,4511369,BusinessOwner,GRIVIČ VIDA S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4503915,4503915,1/8/2013 22:05,FALSE,,Applicant1,ABO 4511369,,GRIVIČ,,,6/5/1950 0:00,,Female,FALSE,,0,FALSE,TRUE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4511369,BusinessOwner,GRIVIČ VIDA S.P.,SI,SL,ActiveStatus,AssociateIBOClassCode,4503915,4503915,1/8/2013 22:05,FALSE,,LegalEntity,,,GRIVIČ VIDA S.P.,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:52,1/8/2013 16:52,WEB01-QA\CMNQF24
,,4710581,BusinessOwner,AMWAY 4710581  ABO 4710581,SI,SL,ActiveStatus,AssociateIBOClassCode,4509613,4672613,2/5/2013 17:31,FALSE,,Applicant1,ABO 4710581,,AMWAY 4710581,,,2/1/1963 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 16:55,2/5/2013 11:31,WEB01-QA\CMNQF24
,,4710581,BusinessOwner,AMWAY 4710581  ABO 4710581,SI,SL,ActiveStatus,AssociateIBOClassCode,4509613,4672613,2/5/2013 17:31,FALSE,,Applicant2,ABO 4710581,,AMWAY 4710581,,,1/1/1910 0:00,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 16:55,2/5/2013 11:31,WEB01-QA\CMNQF24
,,4710581,BusinessOwner,AMWAY 4710581  ABO 4710581,SI,SL,ActiveStatus,AssociateIBOClassCode,4509613,4672613,2/5/2013 17:31,FALSE,,LegalEntity,,,AMWAY 4710581,,,1/1/1910 0:00,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 16:55,2/5/2013 11:31,WEB01-QA\CMNQF24
,,5332139,BusinessOwner,AMWAY 5332139  ABO 5332139,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5313040,2/5/2013 17:14,FALSE,,Applicant1,ABO 5332139,,AMWAY 5332139,,,9/7/1972 0:00,,Male,FALSE,,0,FALSE,TRUE,1/8/2013 17:50,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5332139,BusinessOwner,AMWAY 5332139  ABO 5332139,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5313040,2/5/2013 17:14,FALSE,,Applicant2,ABO 5332139,,AMWAY 5332139,,,,,Female,FALSE,,0,FALSE,FALSE,1/8/2013 17:50,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5332139,BusinessOwner,AMWAY 5332139  ABO 5332139,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5313040,2/5/2013 17:14,FALSE,,LegalEntity,ABO 5332139,,AMWAY 5332139,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 17:50,2/5/2013 11:14,WEB01-QA\CMNQF24
,,5332139,BusinessOwner,AMWAY 5332139  ABO 5332139,SI,SL,ActiveStatus,AssociateIBOClassCode,4503071,5313040,2/5/2013 17:14,FALSE,,LegalEntityLong,ABO 5332139,,AMWAY 5332139,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,1/8/2013 17:50,2/5/2013 11:14,WEB01-QA\CMNQF24
